Transaction Date,Transaction Number,Product Type,Product Scent,Product Size,Cash or Card,Loyalty Number,Customer Name,Loyalty Tier,Loyalty Discount,Quantity,Sales Before Discount,Sales After Discount,Profit
2023-08-25,250823053,Liquid,Fresh Rain,0.25L,Cash,,,,,3.0,4.29,,
2023-08-25,250823053,Liquid,Vanilla Bean,1L,Cash,,,,,3.0,37.5,,
2023-08-25,250823054,Bar,Lavender Fields,2x,Card,,,,,1.0,2.41,,
2023-08-25,250823054,Bar,Vanilla Bean,2x,Card,,,,,1.0,6.86,,
2023-08-25,250823055,Bar,Sandalwood Spice,1x,Cash,1009664,Skippy Rous,Bronze,0.05,2.0,7.5,7.125,3.05
2023-08-25,250823055,Bar,Sandalwood Spice,1x,Cash,1009664,Skippy Rous,Bronze,0.05,2.0,7.5,7.125,3.05
2023-08-25,250823056,Bar,Rose Garden,1x,Card,,,,,5.0,12.25,,
2023-08-25,250823057,Bar,Citrus Breeze,2x,Card,1006373,Chiquia Gateley,Bronze,0.05,2.0,4.04,3.8379999999999996,1.0
2023-08-25,250823057,Liquid,Lavender Fields,0.5L,Card,1006373,Chiquia Gateley,Bronze,0.05,4.0,19.8,18.81,6.85
2023-08-25,250823058,Bar,Citrus Breeze,1x,Cash,1000146,Fiona Gapper,Bronze,0.05,4.999999999999999,4.05,3.8474999999999997,0.1
2023-08-25,250823058,Liquid,Citrus Breeze,0.25L,Cash,1000146,Fiona Gapper,Bronze,0.05,5.0,7.3,6.935,2.43
2023-08-25,250823058,Liquid,Sandalwood Spice,1L,Cash,1000146,Fiona Gapper,Bronze,0.05,5.0,65.95,62.652499999999996,14.3
2023-08-25,250823059,Liquid,Citrus Breeze,0.5L,Cash,1005435,Rosco Thow,Silver,0.1,2.0,4.96,4.464,0.88
2023-08-25,250823059,Liquid,Citrus Breeze,0.5L,Cash,1005435,Rosco Thow,Silver,0.1,1.0,2.48,2.232,0.44
2023-08-26,260823001,Bar,Eucalyptus Mint,1x,Cash,1006136,Lidia Boadby,Bronze,0.05,1.0,3.49,3.3155,1.43
2023-08-26,260823001,Liquid,Lavender Fields,0.25L,Cash,1006136,Lidia Boadby,Bronze,0.05,2.0,4.6,4.369999999999999,1.37
2023-08-26,260823001,Liquid,Sandalwood Spice,0.25L,Cash,1006136,Lidia Boadby,Bronze,0.05,2.0,8.5,8.075,3.17
2023-08-26,260823002,Bar,Fresh Rain,2x,Cash,1003499,Hunter Razzell,Bronze,0.05,2.0,3.78,3.5909999999999997,0.01
2023-08-26,260823002,Bar,Rose Garden,4x,Cash,1003499,Hunter Razzell,Bronze,0.05,1.0,8.37,7.9514999999999985,2.37
2023-08-26,260823002,Liquid,Citrus Breeze,0.5L,Cash,1003499,Hunter Razzell,Bronze,0.05,2.0,4.96,4.712,1.13
2023-08-26,260823003,Bar,Citrus Breeze,2x,Card,1007459,Phineas Dominelli,,,2.0,4.04,,
2023-08-26,260823003,Bar,Citrus Breeze,4x,Card,1007459,Phineas Dominelli,,,4.0,16.24,,
2023-08-26,260823003,Liquid,Citrus Breeze,0.25L,Card,1007459,Phineas Dominelli,,,4.0,5.84,,
2023-08-26,260823004,Bar,Lavender Fields,2x,Cash,1003499,Hunter Razzell,Bronze,0.05,5.0,12.05,11.4475,-0.45
2023-08-26,260823005,Bar,Citrus Breeze,1x,Card,1007950,Martin Hundy,Bronze,0.05,3.0,2.43,2.3085,0.06
2023-08-26,260823005,Bar,Lavender Fields,4x,Card,1007950,Martin Hundy,Bronze,0.05,1.0,5.1,4.845,0.34
2023-08-26,260823005,Bar,Fresh Rain,4x,Card,1007950,Martin Hundy,Bronze,0.05,3.0,12.84,12.197999999999999,2.06
2023-08-26,260823006,Bar,Coconut Dream,2x,Cash,1000567,Seth Tredgold,Gold,0.15,1.0,4.32,3.672,0.93
2023-08-26,260823006,Liquid,Coconut Dream,0.25L,Cash,1000567,Seth Tredgold,Gold,0.15,3.0,7.14,6.069,0.88
2023-08-26,260823006,Liquid,Lavender Fields,0.5L,Cash,1000567,Seth Tredgold,Gold,0.15,3.0,14.85,12.622499999999999,3.65
2023-08-26,260823007,Bar,Coconut Dream,1x,Card,,,,,3.0,8.22,,
2023-08-26,260823007,Liquid,Vanilla Bean,0.25L,Card,,,,,1.0,4.61,,
2023-08-26,260823007,Liquid,Eucalyptus Mint,1L,Card,,,,,1.0,13.27,,
2023-08-26,260823008,Liquid,Lavender Fields,0.5L,Card,1007408,Ferdinande Mcmahon,Silver,0.1,2.0,9.9,8.91,2.93
2023-08-26,260823009,Bar,Eucalyptus Mint,1x,Card,1007183,Bertine Seedman,Bronze,0.05,3.0,10.47,9.9465,4.28
2023-08-26,260823009,Bar,Rose Garden,4x,Card,1007183,Bertine Seedman,Bronze,0.05,5.000000000000001,41.85,39.7575,11.86
2023-08-26,260823010,Liquid,Rose Garden,0.25L,Card,1008843,Sigismondo Bindon,Bronze,0.05,3.0000000000000004,5.7,5.415,-0.17
2023-08-26,260823010,Liquid,Citrus Breeze,1L,Card,1008843,Sigismondo Bindon,Bronze,0.05,3.0000000000000004,17.76,16.872,6.22
2023-08-26,260823011,Bar,Eucalyptus Mint,1x,Cash,1000002,Ulick Matuszewski,Silver,0.1,2.0,6.98,6.282000000000001,2.5
2023-08-26,260823011,Bar,Cedarwood Forest,1x,Cash,1000002,Ulick Matuszewski,Silver,0.1,3.0,6.54,5.886,2.56
2023-08-26,260823011,Bar,Eucalyptus Mint,4x,Cash,1000002,Ulick Matuszewski,Silver,0.1,4.0,33.2,29.880000000000003,2.68
2023-08-26,260823012,Bar,Lavender Fields,1x,Card,1003682,Adella Tribell,Bronze,0.05,2.0,3.54,3.363,0.86
2023-08-26,260823012,Liquid,Coconut Dream,0.25L,Card,1003682,Adella Tribell,Bronze,0.05,2.0,4.76,4.521999999999999,1.06
2023-08-26,260823012,Liquid,Eucalyptus Mint,1L,Card,1003682,Adella Tribell,Bronze,0.05,4.0,53.08,50.425999999999995,14.59
2023-08-26,260823013,Liquid,Coconut Dream,1L,Card,1009432,Dante Bulcroft,Bronze,0.05,4.0,30.0,28.5,1.18
2023-08-26,260823014,Liquid,Coconut Dream,1L,Card,,,,,3.0,22.5,,
2023-08-26,260823015,Bar,Fresh Rain,1x,Cash,,,,,3.0,4.83,,
2023-08-26,260823015,Bar,Fresh Rain,1x,Cash,,,,,5.0,8.05,,
2023-08-26,260823016,Bar,Lavender Fields,2x,Card,1005909,Peirce Plaid,Gold,0.15,5.0,12.05,10.2425,-1.66
2023-08-26,260823016,Liquid,Eucalyptus Mint,1L,Card,1005909,Peirce Plaid,Gold,0.15,1.0,13.27,11.279499999999999,2.32
2023-08-26,260823016,Liquid,Coconut Dream,1L,Card,1005909,Peirce Plaid,Gold,0.15,1.0,7.5,6.375,-0.46
2023-08-26,260823017,Bar,Cedarwood Forest,2x,Cash,,,,,5.0,15.25,,
2023-08-26,260823018,Bar,Lavender Fields,2x,Cash,1009518,Godfree Mcbrearty,Silver,0.1,2.0,4.82,4.338,-0.42
2023-08-26,260823018,Liquid,Lavender Fields,1L,Cash,1009518,Godfree Mcbrearty,Silver,0.1,4.0,32.36,29.124,5.4
2023-08-26,260823019,Bar,Eucalyptus Mint,4x,Card,1004031,Darice Glanester,Bronze,0.05,4.0,33.2,31.540000000000003,4.34
2023-08-26,260823019,Liquid,Coconut Dream,0.25L,Card,1004031,Darice Glanester,Bronze,0.05,2.0,4.76,4.521999999999999,1.06
2023-08-26,260823020,Bar,Ocean Mist,1x,Cash,,,,,3.0,3.6,,
2023-08-26,260823020,Bar,Lavender Fields,2x,Cash,,,,,4.0,9.64,,
2023-08-26,260823021,Liquid,Lavender Fields,0.25L,Cash,1003908,Loreen Shepeard,Bronze,0.05,3.0000000000000004,6.9,6.555,2.05
2023-08-26,260823021,Liquid,Rose Garden,1L,Cash,1003908,Loreen Shepeard,Bronze,0.05,4.0,47.4,45.029999999999994,15.63
2023-08-26,260823022,Liquid,Coconut Dream,0.25L,Cash,,,,,1.0,2.38,,
2023-08-26,260823023,Bar,Sandalwood Spice,4x,Cash,,,,,1.0,7.99,,
2023-08-26,260823023,Liquid,Lavender Fields,0.25L,Cash,,,,,2.0,4.6,,
2023-08-26,260823023,Liquid,Coconut Dream,1L,Cash,,,,,5.0,37.5,,
2023-08-26,260823024,Bar,Rose Garden,1x,Card,1007650,Sonny Borkett,Bronze,0.05,4.0,9.8,9.31,3.11
2023-08-26,260823025,Liquid,Lavender Fields,1L,Card,,,,,4.0,32.36,,
2023-08-26,260823026,Bar,Fresh Rain,1x,Cash,1001111,Xymenes Woolvett,Gold,0.15,4.0,6.44,5.474,1.71
2023-08-26,260823026,Liquid,Lavender Fields,1L,Cash,1001111,Xymenes Woolvett,Gold,0.15,1.0,8.09,6.8765,0.95
2023-08-26,260823026,Liquid,Eucalyptus Mint,1L,Cash,1001111,Xymenes Woolvett,Gold,0.15,4.0,53.08,45.117999999999995,9.28
2023-08-26,260823027,Liquid,Vanilla Bean,0.25L,Cash,1004208,Darb Wressell,Silver,0.1,3.0,13.83,12.447000000000001,3.45
2023-08-26,260823027,Liquid,Eucalyptus Mint,0.5L,Cash,1004208,Darb Wressell,Silver,0.1,1.0,8.88,7.992000000000001,3.48
2023-08-26,260823028,Bar,Vanilla Bean,1x,Card,,,,,3.0,10.92,,
2023-08-26,260823028,Bar,Rose Garden,2x,Card,,,,,3.0,9.51,,
2023-08-26,260823028,Liquid,Rose Garden,0.5L,Card,,,,,3.0,21.15,,
2023-08-26,260823029,Liquid,Fresh Rain,0.25L,Cash,,,,,3.0,4.29,,
2023-08-26,260823029,Liquid,Citrus Breeze,0.5L,Cash,,,,,4.0,9.92,,
2023-08-26,260823030,Liquid,Rose Garden,0.5L,Cash,1004236,Terrijo Mackimm,Silver,0.1,5.0,35.25,31.725,13.23
2023-08-26,260823031,Bar,Citrus Breeze,1x,Cash,1008222,Ignaz Walford,Bronze,0.05,2.0,1.62,1.539,0.04
2023-08-26,260823031,Liquid,Eucalyptus Mint,0.5L,Cash,1008222,Ignaz Walford,Bronze,0.05,2.0,17.76,16.872,7.85
2023-08-26,260823032,Liquid,Fresh Rain,0.25L,Cash,1008067,Thalia Curl,Bronze,0.05,1.0,1.43,1.3584999999999998,0.23
2023-08-26,260823032,Liquid,Lavender Fields,1L,Cash,1008067,Thalia Curl,Bronze,0.05,2.0,16.18,15.370999999999999,3.51
2023-08-26,260823033,Bar,Eucalyptus Mint,2x,Cash,1002577,Robin Chatell,Gold,0.15,1.0,6.23,5.2955000000000005,1.71
2023-08-26,260823034,Bar,Eucalyptus Mint,2x,Card,1003643,Roderick Emmett,Bronze,0.05,3.0,18.69,17.7555,6.99
2023-08-26,260823034,Bar,Citrus Breeze,4x,Card,1003643,Roderick Emmett,Bronze,0.05,5.000000000000001,20.3,19.285,5.78
2023-08-26,260823035,Bar,Cedarwood Forest,1x,Cash,1008016,Foster Kevis,Gold,0.15,2.0,4.36,3.706,1.49
2023-08-26,260823035,Liquid,Citrus Breeze,0.5L,Cash,1008016,Foster Kevis,Gold,0.15,3.0,7.44,6.324,0.95
2023-08-26,260823035,Liquid,Rose Garden,1L,Cash,1008016,Foster Kevis,Gold,0.15,3.0,35.55,30.217499999999998,8.17
2023-08-26,260823036,Bar,Citrus Breeze,1x,Card,1008016,Foster Kevis,Gold,0.15,3.0,2.43,2.0655,-0.18
2023-08-26,260823036,Liquid,Vanilla Bean,0.5L,Card,1008016,Foster Kevis,Gold,0.15,4.0,29.4,24.99,1.11
2023-08-26,260823037,Bar,Cedarwood Forest,1x,Cash,,,,,2.0,4.36,,
2023-08-26,260823037,Liquid,Coconut Dream,1L,Cash,,,,,3.0,22.5,,
2023-08-26,260823038,Liquid,Lavender Fields,1L,Cash,,,,,1.0,8.09,,
2023-08-26,260823038,Liquid,Rose Garden,1L,Cash,,,,,2.0,23.7,,
2023-08-26,260823038,Liquid,Rose Garden,1L,Cash,,,,,4.0,47.4,,
2023-08-26,260823039,Bar,Sandalwood Spice,2x,Cash,1009404,Arlene Bryde,Silver,0.1,3.0,22.71,20.439,8.8
2023-08-26,260823039,Liquid,Rose Garden,1L,Cash,1009404,Arlene Bryde,Silver,0.1,3.0,35.55,31.994999999999997,9.95
2023-08-26,260823040,Bar,Sandalwood Spice,1x,Cash,1003880,Ki Ragge,Bronze,0.05,2.0,7.5,7.125,3.05
2023-08-26,260823040,Bar,Fresh Rain,2x,Cash,1003880,Ki Ragge,Bronze,0.05,5.0,9.45,8.9775,0.03
2023-08-26,260823041,Liquid,Eucalyptus Mint,1L,Card,1007719,Helge Egan,Bronze,0.05,5.0,66.35,63.03249999999999,18.23
2023-08-26,260823042,Liquid,Eucalyptus Mint,0.5L,Cash,,,,,4.0,35.52,,
2023-08-26,260823043,Liquid,Lavender Fields,1L,Cash,1004026,Ogdan Otley,,,2.0,16.18,,
2023-08-26,260823044,Liquid,Rose Garden,0.25L,Card,1006686,Fran Marusyak,Silver,0.1,1.0,1.9,1.71,-0.15
2023-08-26,260823045,Liquid,Sandalwood Spice,0.25L,Cash,1005753,Niki Hayer,Silver,0.1,5.0,21.25,19.125,6.88
2023-08-26,260823045,Liquid,Citrus Breeze,0.5L,Cash,1005753,Niki Hayer,Silver,0.1,2.0,4.96,4.464,0.88
2023-08-26,260823046,Bar,Vanilla Bean,1x,Cash,,,,,5.0,18.2,,
2023-08-26,260823046,Bar,Eucalyptus Mint,2x,Cash,,,,,2.0,12.46,,
2023-08-26,260823047,Liquid,Citrus Breeze,1L,Card,,,,,2.0,11.84,,
2023-08-26,260823048,Bar,Rose Garden,1x,Cash,1002570,Terese Tink,Silver,0.1,2.9999999999999996,7.35,6.615,1.97
2023-08-26,260823048,Liquid,Vanilla Bean,0.5L,Cash,1002570,Terese Tink,Silver,0.1,1.0,7.35,6.615,0.65
2023-08-26,260823049,Bar,Eucalyptus Mint,2x,Cash,,,,,4.999999999999999,31.15,,
2023-08-26,260823049,Liquid,Citrus Breeze,1L,Cash,,,,,4.0,23.68,,
2023-08-26,260823050,Bar,Coconut Dream,2x,Card,1009647,Daniela Wellbelove,Bronze,0.05,3.0,12.96,12.312,4.09
2023-08-26,260823051,Bar,Lavender Fields,1x,Cash,1006240,Abelard Morteo,Bronze,0.05,5.0,8.85,8.407499999999999,2.16
2023-08-26,260823051,Liquid,Coconut Dream,0.25L,Cash,1006240,Abelard Morteo,Bronze,0.05,5.0,11.9,11.305,2.65
2023-08-26,260823052,Bar,Cedarwood Forest,1x,Card,1009549,Sally Ell,Bronze,0.05,5.0,10.9,10.355,4.81
2023-08-26,260823053,Bar,Lavender Fields,4x,Cash,1003360,Margarita Fossitt,Bronze,0.05,4.0,20.4,19.38,1.38
2023-08-26,260823053,Bar,Eucalyptus Mint,4x,Cash,1003360,Margarita Fossitt,Bronze,0.05,2.0,16.6,15.770000000000001,2.17
2023-08-26,260823053,Liquid,Coconut Dream,1L,Cash,1003360,Margarita Fossitt,Bronze,0.05,5.0,37.5,35.625,1.48
2023-08-26,260823054,Bar,Coconut Dream,2x,Cash,1007754,Diena Bortolutti,Silver,0.1,5.0,21.6,19.44,5.74
2023-08-26,260823054,Liquid,Ocean Mist,0.5L,Cash,1007754,Diena Bortolutti,Silver,0.1,4.0,11.64,10.476,4.16
2023-08-26,260823054,Liquid,Coconut Dream,0.5L,Cash,1007754,Diena Bortolutti,Silver,0.1,4.0,16.48,14.832,1.07
2023-08-27,,,,,,,,,,,,,
2023-08-28,,,,,,,,,,,,,
2023-08-29,290823001,Liquid,Cedarwood Forest,1L,Cash,1004392,Roxie Valasek,,,4.0,27.04,,
2023-08-29,290823002,Liquid,Cedarwood Forest,0.25L,Card,,,,,1.0,1.56,,
2023-08-29,290823002,Liquid,Vanilla Bean,0.5L,Card,,,,,1.0,7.35,,
2023-08-29,290823002,Liquid,Lavender Fields,1L,Card,,,,,2.0,16.18,,
2023-08-29,290823003,Liquid,Citrus Breeze,1L,Cash,1009135,Agathe Ellams,Bronze,0.05,3.0000000000000004,17.76,16.872,6.22
2023-08-29,290823004,Bar,Sandalwood Spice,1x,Cash,,,,,5.0,18.75,,
2023-08-29,290823004,Bar,Eucalyptus Mint,2x,Cash,,,,,3.0,18.69,,
2023-08-29,290823004,Bar,Cedarwood Forest,2x,Cash,,,,,2.0,6.1,,
2023-08-29,290823005,Bar,Citrus Breeze,1x,Card,1005115,Weidar Althorp,Silver,0.1,3.0,2.43,2.1870000000000003,-0.06
2023-08-29,290823005,Liquid,Rose Garden,1L,Card,1005115,Weidar Althorp,Silver,0.1,2.0,23.7,21.33,6.63
2023-08-29,290823006,Bar,Eucalyptus Mint,4x,Card,,,,,5.0,41.5,,
2023-08-29,290823007,Bar,Eucalyptus Mint,4x,Cash,,,,,5.0,41.5,,
2023-08-29,290823007,Liquid,Ocean Mist,1L,Cash,,,,,4.0,18.36,,
2023-08-29,290823008,Bar,Ocean Mist,2x,Card,1002443,Darnall Mccrone,Gold,0.15,1.0,2.04,1.734,0.48
2023-08-29,290823008,Bar,Citrus Breeze,4x,Card,1002443,Darnall Mccrone,Gold,0.15,1.0,4.06,3.4509999999999996,0.75
2023-08-29,290823008,Bar,Sandalwood Spice,4x,Card,1002443,Darnall Mccrone,Gold,0.15,5.0,39.95,33.9575,-2.74
2023-08-29,290823009,Bar,Rose Garden,2x,Cash,1003574,Rosco Thrush,Bronze,0.05,2.0,6.34,6.023,0.12
2023-08-29,290823009,Liquid,Coconut Dream,0.5L,Cash,1003574,Rosco Thrush,Bronze,0.05,1.0,4.12,3.9139999999999997,0.47
2023-08-29,290823010,Liquid,Fresh Rain,1L,Card,1009039,Lurleen Mcging,Gold,0.15,1.0,8.15,6.9275,2.47
2023-08-29,290823011,Liquid,Rose Garden,1L,Card,1000730,Clementius Blown,Bronze,0.05,2.0,23.7,22.514999999999997,7.81
2023-08-29,290823011,Liquid,Vanilla Bean,1L,Card,1000730,Clementius Blown,Bronze,0.05,4.0,50.0,47.5,0.1
2023-08-29,290823012,Bar,Ocean Mist,1x,Card,1006114,Maurice Mackilroe,Bronze,0.05,2.0,2.4,2.28,0.96
2023-08-29,290823012,Bar,Lavender Fields,2x,Card,1006114,Maurice Mackilroe,Bronze,0.05,5.0,12.05,11.4475,-0.45
2023-08-29,290823013,Liquid,Sandalwood Spice,0.25L,Card,,,,,1.0,4.25,,
2023-08-29,290823013,Liquid,Ocean Mist,0.5L,Card,,,,,2.0,5.82,,
2023-08-29,290823014,Liquid,Coconut Dream,0.25L,Cash,1002508,Shani Ewers,,,5.0,11.9,,
2023-08-29,290823015,Liquid,Eucalyptus Mint,0.25L,Card,1003520,Skipper Eskriett,Silver,0.1,1.0,4.5,4.05,1.78
2023-08-29,290823015,Liquid,Rose Garden,0.5L,Card,1003520,Skipper Eskriett,Silver,0.1,1.0,7.05,6.345,2.64
2023-08-29,290823016,Bar,Ocean Mist,4x,Card,,,,,2.9999999999999996,13.95,,
2023-08-29,290823017,Liquid,Fresh Rain,0.5L,Cash,1005613,Letizia Davys,Silver,0.1,2.0,4.5,4.05,-0.43
2023-08-29,290823018,Liquid,Eucalyptus Mint,0.25L,Card,1005731,Lemuel Romanet,Gold,0.15,4.0,18.0,15.299999999999999,6.22
2023-08-29,290823019,Bar,Citrus Breeze,1x,Cash,1001890,Haskel Gartshore,Bronze,0.05,3.0,2.43,2.3085,0.06
2023-08-29,290823019,Liquid,Lavender Fields,0.5L,Cash,1001890,Haskel Gartshore,Bronze,0.05,3.0,14.85,14.107499999999998,5.14
2023-08-29,290823020,Bar,Rose Garden,4x,Card,1005307,Orrin Phython,Silver,0.1,1.0,8.37,7.5329999999999995,1.95
2023-08-29,290823021,Liquid,Eucalyptus Mint,1L,Cash,1002885,Granger Lory,Bronze,0.05,1.0,13.27,12.606499999999999,3.65
2023-08-29,290823022,Bar,Ocean Mist,1x,Card,1007652,Sancho Elphee,Bronze,0.05,4.0,4.8,4.56,1.92
2023-08-29,290823023,Bar,Vanilla Bean,2x,Cash,1005311,Zak Christophle,Bronze,0.05,2.0,13.72,13.034,3.53
2023-08-29,290823023,Liquid,Fresh Rain,1L,Cash,1005311,Zak Christophle,Bronze,0.05,2.0,16.3,15.485,6.57
2023-08-29,290823024,Bar,Eucalyptus Mint,4x,Card,1007813,Jose Hofler,Bronze,0.05,2.9999999999999996,24.9,23.654999999999998,3.26
2023-08-29,290823025,Bar,Fresh Rain,1x,Card,1007829,Betteann Drance,Bronze,0.05,2.0,3.22,3.059,1.18
2023-08-29,290823025,Bar,Ocean Mist,2x,Card,1007829,Betteann Drance,Bronze,0.05,5.0,10.2,9.69,3.44
2023-08-29,290823026,Bar,Vanilla Bean,1x,Cash,,,,,2.0,7.28,,
2023-08-29,290823026,Bar,Sandalwood Spice,4x,Cash,,,,,1.0,7.99,,
2023-08-29,290823026,Liquid,Coconut Dream,0.25L,Cash,,,,,5.0,11.9,,
2023-08-29,290823027,Liquid,Citrus Breeze,0.5L,Card,,,,,2.0,4.96,,
2023-08-29,290823027,Liquid,Rose Garden,1L,Card,,,,,2.0,23.7,,
2023-08-29,290823028,Bar,Cedarwood Forest,1x,Cash,,,,,5.0,10.9,,
2023-08-29,290823029,Bar,Eucalyptus Mint,1x,Cash,,,,,4.0,13.96,,
2023-08-29,290823029,Bar,Ocean Mist,4x,Cash,,,,,1.0,4.65,,
2023-08-29,290823030,Bar,Fresh Rain,1x,Cash,1000030,Lauritz Antonowicz,Bronze,0.05,2.0,3.22,3.059,1.18
2023-08-29,290823031,Bar,Vanilla Bean,1x,Cash,,,,,1.0,3.64,,
2023-08-29,290823031,Liquid,Rose Garden,1L,Cash,,,,,1.0,11.85,,
2023-08-29,290823032,Bar,Vanilla Bean,2x,Cash,1009445,Darb Jackes,Bronze,0.05,2.9999999999999996,20.58,19.551,5.3
2023-08-29,290823033,Bar,Rose Garden,1x,Cash,1003456,Hendrik Mcure,Gold,0.15,2.0,4.9,4.165,1.07
2023-08-29,290823033,Bar,Lavender Fields,2x,Cash,1003456,Hendrik Mcure,Gold,0.15,5.0,12.05,10.2425,-1.66
2023-08-29,290823033,Liquid,Lavender Fields,1L,Cash,1003456,Hendrik Mcure,Gold,0.15,1.0,8.09,6.8765,0.95
2023-08-29,290823034,Bar,Fresh Rain,1x,Cash,1007886,Norton Giacomucci,,,4.0,6.44,,
2023-08-29,290823034,Liquid,Lavender Fields,1L,Cash,1007886,Norton Giacomucci,,,2.0,16.18,,
2023-08-29,290823035,Liquid,Coconut Dream,0.25L,Cash,,,,,4.0,9.52,,
2023-08-29,290823036,Bar,Lavender Fields,2x,Cash,,,,,1.0,2.41,,
2023-08-29,290823036,Bar,Lavender Fields,4x,Cash,,,,,2.0,10.2,,
2023-08-29,290823036,Liquid,Cedarwood Forest,1L,Cash,,,,,2.0,13.52,,
2023-08-29,290823037,Bar,Cedarwood Forest,4x,Card,1004751,Kippy Dilgarno,Silver,0.1,5.0,26.5,23.85,3.85
2023-08-29,290823037,Liquid,Cedarwood Forest,1L,Card,1004751,Kippy Dilgarno,Silver,0.1,4.0,27.04,24.336,3.3
2023-08-29,290823038,Bar,Cedarwood Forest,1x,Card,1004232,Gertruda Geffinger,Silver,0.1,4.0,8.72,7.848000000000001,3.41
2023-08-29,290823039,Liquid,Vanilla Bean,0.5L,Card,1000783,Rouvin Ambrogiotti,Silver,0.1,1.0,7.35,6.615,0.65
2023-08-29,290823040,Bar,Rose Garden,1x,Card,1008027,Amalee St Ange,Silver,0.1,1.0,2.45,2.205,0.66
2023-08-29,290823040,Bar,Eucalyptus Mint,4x,Card,1008027,Amalee St Ange,Silver,0.1,2.9999999999999996,24.9,22.41,2.01
2023-08-29,290823040,Liquid,Vanilla Bean,0.25L,Card,1008027,Amalee St Ange,Silver,0.1,2.0,9.22,8.298,2.3
2023-08-29,290823041,Liquid,Coconut Dream,0.25L,Card,1001378,Jarrid Purchase,Bronze,0.05,5.0,11.9,11.305,2.65
2023-08-29,290823042,Liquid,Ocean Mist,0.25L,Cash,1002520,Humfrid Bettinson,Silver,0.1,1.0,1.55,1.395,0.61
2023-08-29,290823042,Liquid,Rose Garden,0.25L,Cash,1002520,Humfrid Bettinson,Silver,0.1,4.0,7.6,6.84,-0.6
2023-08-29,290823043,Bar,Citrus Breeze,4x,Cash,,,,,5.000000000000001,20.3,,
2023-08-29,290823043,Liquid,Cedarwood Forest,0.25L,Cash,,,,,2.0,3.12,,
2023-08-29,290823044,Bar,Lavender Fields,1x,Card,,,,,2.9999999999999996,5.31,,
2023-08-29,290823044,Liquid,Sandalwood Spice,0.25L,Card,,,,,4.0,17.0,,
2023-08-29,290823045,Bar,Ocean Mist,1x,Card,1001354,Willy Cord,Silver,0.1,5.0,6.0,5.4,2.1
2023-08-29,290823045,Liquid,Sandalwood Spice,0.5L,Card,1001354,Willy Cord,Silver,0.1,2.0,19.12,17.208000000000002,7.47
2023-08-29,290823046,Liquid,Vanilla Bean,0.25L,Cash,,,,,2.0,9.22,,
2023-08-29,290823047,Liquid,Fresh Rain,0.25L,Card,1007536,Lou Gawkes,,,3.0,4.29,,
2023-08-29,290823048,Bar,Ocean Mist,1x,Card,1003286,Ursulina Buckby,Bronze,0.05,3.0,3.6,3.42,1.44
2023-08-29,290823049,Liquid,Citrus Breeze,0.25L,Card,1002713,Duffie Kleinschmidt,Bronze,0.05,4.0,5.84,5.548,1.95
2023-08-29,290823050,Bar,Lavender Fields,2x,Card,1003001,Lolly Serman,Silver,0.1,4.0,9.64,8.676,-0.84
2023-08-29,290823050,Liquid,Eucalyptus Mint,1L,Card,1003001,Lolly Serman,Silver,0.1,1.0,13.27,11.943,2.98
2023-08-29,290823051,Bar,Ocean Mist,1x,Card,1006198,Thaddus Mcmillan,Bronze,0.05,5.0,6.0,5.699999999999999,2.4
2023-08-29,290823051,Liquid,Coconut Dream,0.5L,Card,1006198,Thaddus Mcmillan,Bronze,0.05,3.0,12.36,11.741999999999999,1.42
2023-08-29,290823051,Liquid,Cedarwood Forest,0.5L,Card,1006198,Thaddus Mcmillan,Bronze,0.05,3.0,13.17,12.5115,4.56
2023-08-29,290823052,Liquid,Eucalyptus Mint,0.5L,Cash,1006582,Gaelan Mccarney,Silver,0.1,2.0,17.76,15.984000000000002,6.96
2023-08-29,290823052,Liquid,Eucalyptus Mint,1L,Cash,1006582,Gaelan Mccarney,Silver,0.1,2.0,26.54,23.886,5.97
2023-08-29,290823053,Bar,Citrus Breeze,2x,Card,1002923,Burnaby Gyurkovics,Silver,0.1,5.0,10.1,9.09,1.99
2023-08-29,290823053,Bar,Eucalyptus Mint,4x,Card,1002923,Burnaby Gyurkovics,Silver,0.1,4.0,33.2,29.880000000000003,2.68
2023-08-29,290823054,Liquid,Lavender Fields,0.25L,Cash,1003879,Carlin Allder,,,2.0,4.6,,
2023-08-29,290823055,Bar,Sandalwood Spice,2x,Cash,1000232,Dorolice Hellens,Silver,0.1,5.0,37.85,34.065000000000005,14.67
2023-08-29,290823055,Liquid,Vanilla Bean,1L,Cash,1000232,Dorolice Hellens,Silver,0.1,1.0,12.5,11.25,-0.6
2023-08-29,290823056,Liquid,Vanilla Bean,1L,Cash,,,,,3.0,37.5,,
2023-08-29,290823056,Liquid,Cedarwood Forest,1L,Cash,,,,,2.0,13.52,,
2023-08-29,290823057,Bar,Vanilla Bean,2x,Card,1000864,Latia Vest,Gold,0.15,4.999999999999999,34.3,29.154999999999998,5.41
2023-08-29,290823057,Liquid,Coconut Dream,0.25L,Card,1000864,Latia Vest,Gold,0.15,4.0,9.52,8.091999999999999,1.17
2023-08-29,290823058,Liquid,Cedarwood Forest,1L,Card,1009654,Oralia Hubbold,Silver,0.1,3.0000000000000004,20.28,18.252000000000002,2.47
