Student ID,Full Name,Date of Birth,Region,English,Maths,Science,Grade Score,School Name,School ID
17283,NESTA GABBIDON,2006-12-21,EAST,B,A,C,120,Vista Academy,7
17284,OREL STRODE,2007-07-01,EAST,C,A,C,110,Vista Academy,7
17285,JAIME TOWSIE,2007-04-30,EAST,B,B,C,110,Vista Academy,7
17286,STANISLAUS BALTHASAR,2007-03-02,EAST,B,B,D,100,Vista Academy,7
17287,SCOTTIE RAISE,2007-04-16,EAST,B,D,C,90,Vista Academy,7
17288,CLARIBEL BALLOCH,2006-09-07,EAST,E,C,B,80,Vista Academy,7
17289,GERMAIN AMBROGELLI,2007-05-06,EAST,C,E,E,50,Vista Academy,7
17290,LINUS HUMBY,2007-01-03,EAST,A,C,B,120,Vista Academy,7
17291,SHERILL GIEREK,2007-03-16,EAST,D,B,A,110,Vista Academy,7
17292,TERESSA DEMKE,2007-02-12,EAST,B,A,B,130,Vista Academy,7
17293,CHAUNCEY FARDO,2007-08-07,EAST,A,B,A,140,Vista Academy,7
17294,BLAINE GRISEWOOD,2007-07-20,EAST,C,D,C,80,Vista Academy,7
17295,TRIXY BAPTISTA,2007-05-07,EAST,C,A,B,120,Vista Academy,7
17296,HILDEGAARD DEVERILL,2007-03-21,EAST,C,C,A,110,Vista Academy,7
17297,TOMASINA HANNON,2007-08-15,EAST,C,B,B,110,Vista Academy,7
17298,ALISUN SELVESTER,2006-11-07,EAST,C,B,B,110,Vista Academy,7
17299,LORENS DUDENIE,2007-07-12,EAST,C,B,A,120,Vista Academy,7
17300,NESSIE NORVAL,2007-08-12,EAST,C,B,E,80,Evergreen School,8
17301,BYROM JARMAN,2006-10-25,EAST,B,B,C,110,Evergreen School,8
17302,WAYLIN BLAMIRE,2007-03-22,EAST,E,E,C,50,Evergreen School,8
17303,NANICE BIGGERDIKE,2007-04-26,EAST,E,C,B,80,Evergreen School,8
17304,MICHAEL DORRIAN,2006-11-15,EAST,C,B,C,100,Evergreen School,8
17305,LENKA WAYE,2007-02-09,EAST,C,B,B,110,Evergreen School,8
17306,CRISTOBAL BERNOLET,2006-12-14,EAST,B,B,B,120,Evergreen School,8
17307,DELANO EASDON,2007-08-13,EAST,B,A,C,120,Evergreen School,8
17308,DORIAN EARD,2006-10-20,EAST,A,B,C,120,Evergreen School,8
17309,JEMIMAH DIPPLE,2007-01-26,EAST,D,C,B,90,Evergreen School,8
17310,GRIS SCAIFE,2007-08-12,EAST,A,B,C,120,Evergreen School,8
17311,DOSI MCURE,2007-04-12,EAST,C,C,C,90,Evergreen School,8
17312,BENITA KILMURRAY,2006-11-11,EAST,C,A,C,110,Evergreen School,8
17313,TALYA LARAWAY,2007-01-21,EAST,B,B,B,120,Evergreen School,8
17314,TERRYE CHALDER,2007-05-05,EAST,B,A,B,130,Evergreen School,8
17315,JOANNE STANISTRETE,2007-01-22,EAST,E,B,D,70,Evergreen School,8
17316,BEALLE CHAPELLE,2007-05-21,EAST,C,C,B,100,Evergreen School,8
17317,GLENDEN MORFETT,2007-02-17,EAST,D,C,A,100,Evergreen School,8
17318,GINNY REASON,2007-03-29,EAST,C,B,C,100,Evergreen School,8
17319,SHELL SPLEVING,2006-11-14,EAST,B,B,D,100,Evergreen School,8
17320,BRIGITTA NEWLING,2006-12-01,EAST,D,B,A,110,Evergreen School,8
17321,BURTY BLOXSOM,2006-12-01,EAST,C,B,A,120,Evergreen School,8
17322,ELLWOOD NORE,2006-12-19,EAST,B,E,C,80,Evergreen School,8
17323,BERTRANDO MCILORY,2007-06-22,EAST,D,C,B,90,Evergreen School,8
17324,GABRILA KILMURRAY,2007-07-09,EAST,B,D,C,90,Evergreen School,8
17325,TARA SACKS,2006-12-02,EAST,A,D,B,110,Evergreen School,8
17326,QUINTIN ELGEY,2007-02-18,EAST,A,B,B,130,Evergreen School,8
17327,VERONIQUE BLAW,2006-12-06,EAST,B,B,C,110,Evergreen School,8
17328,EMILIO RUSE,2006-11-21,EAST,C,B,D,90,Evergreen School,8
17329,RAFFAELLO HEAFORD,2007-03-06,EAST,B,A,D,110,Evergreen School,8
17330,GOLDI CHOWN,2007-03-28,EAST,C,A,D,100,Evergreen School,8
17331,RUDD SWANSTON,2007-01-04,EAST,B,B,C,110,Evergreen School,8
17332,REINE MOCHER,2006-09-26,EAST,A,A,C,130,Evergreen School,8
17333,DOTI CREEBER,2007-03-01,EAST,B,A,B,130,Evergreen School,8
17334,TERRIE MOUNTJOY,2006-11-02,EAST,D,B,B,100,Evergreen School,8
17335,DORELLE HILLAND,2007-03-17,EAST,A,B,A,140,Evergreen School,8
17336,AVERYL PILETIC,2007-08-09,EAST,A,B,D,110,Evergreen School,8
17337,CORNEY GODWYN,2007-01-30,EAST,B,A,B,130,Evergreen School,8
17338,ADAMO SANTELLO,2006-09-01,EAST,B,B,B,120,Evergreen School,8
17339,MELINA RUEGG,2007-07-02,EAST,B,B,B,120,Evergreen School,8
17340,REUVEN LAPTHORNE,2007-02-04,EAST,C,D,B,90,Evergreen School,8
17341,BIBBIE SANDFORD,2007-05-27,EAST,B,D,B,100,Evergreen School,8
17342,LELAND ROOS,2007-06-09,EAST,B,C,E,80,Evergreen School,8
17343,FIDELA BACHER,2006-11-17,EAST,C,B,B,110,Evergreen School,8
17344,BURNABY BOWKER,2007-03-16,EAST,A,A,E,110,Evergreen School,8
17345,WYN GOULDSTONE,2007-05-24,EAST,B,C,B,110,Evergreen School,8
17346,MARILYN DIXCEE,2007-04-03,EAST,B,C,C,100,Evergreen School,8
17347,GARDNER GALLANDERS,2006-12-09,EAST,B,C,C,100,Evergreen School,8
17348,DANITA WENDEN,2007-01-28,EAST,D,C,B,90,Evergreen School,8
17349,BARDE KOROUS,2007-06-11,EAST,C,B,B,110,Evergreen School,8
17350,KIPPIE MACSHIRIE,2006-10-31,EAST,B,C,D,90,Evergreen School,8
17351,LELAH THEAKSTON,2007-04-21,EAST,C,C,C,90,Evergreen School,8
17352,COLLIE HEINRICI,2007-06-04,EAST,A,C,C,110,Evergreen School,8
17353,SIB POLTUN,2006-09-10,EAST,D,B,A,110,Evergreen School,8
17354,NAN ROUS,2006-10-28,EAST,A,C,A,130,Evergreen School,8
17355,FLORANCE CHASNEY,2007-01-08,EAST,E,B,D,70,Evergreen School,8
17356,CLIFFORD WALLEY,2007-01-29,EAST,A,B,B,130,Evergreen School,8
17357,BREN MONKSFIELD,2007-01-13,EAST,C,D,B,90,Evergreen School,8
17358,ALFY KERSHAW,2007-01-06,EAST,B,B,B,120,Evergreen School,8
17359,PHILIPPE SNAR,2007-02-03,EAST,B,C,A,120,Evergreen School,8
17360,MERRIELLE MURCUTT,2006-09-06,EAST,C,B,B,110,Evergreen School,8
17361,DURWARD RIZZELLI,2007-06-19,EAST,D,B,B,100,Evergreen School,8
17362,SEBASTIEN HOCKELL,2007-05-27,EAST,B,C,C,100,Evergreen School,8
17363,GERTIE FARDOE,2007-05-27,EAST,B,C,B,110,Evergreen School,8
17364,KORE BUDNIK,2006-09-04,EAST,C,E,A,90,Evergreen School,8
17365,ADIANA PIATKOWSKI,2006-10-13,EAST,C,C,C,90,Evergreen School,8
17366,JOANN HALLOR,2006-09-30,EAST,C,B,A,120,Evergreen School,8
17367,HADLEY DANCER,2006-10-11,EAST,A,F,C,80,Evergreen School,8
17368,JENICA HUSON,2006-11-14,EAST,E,A,C,90,Evergreen School,8
17369,TERRIJO SCOTFORD,2007-02-27,EAST,B,C,B,110,Evergreen School,8
17370,ROSALYN ANDRZEJCZAK,2007-05-24,EAST,D,C,A,100,Evergreen School,8
17371,BUNNY KRELLE,2007-02-08,EAST,C,C,B,100,Evergreen School,8
17372,ERENA KNOCKER,2006-12-28,EAST,A,B,B,130,Evergreen School,8
17373,STAFFORD LONGDON,2006-11-14,EAST,B,E,B,90,Evergreen School,8
17374,SUZI PICKERIN,2007-05-21,EAST,C,D,C,80,Evergreen School,8
17375,LORRAYNE VANNET,2006-09-23,EAST,D,D,B,80,Evergreen School,8
17376,DANYETTE SEEDULL,2006-12-06,EAST,A,B,A,140,Evergreen School,8
17377,DILL HACKWORTHY,2006-12-15,EAST,C,B,C,100,Evergreen School,8
17378,DEVINNE WHITNEY,2006-09-18,EAST,C,D,E,60,Evergreen School,8
17379,CECILY PENFOLD,2007-06-16,EAST,C,C,F,60,Evergreen School,8
17380,GRISELDA SIMPKINS,2006-12-02,EAST,B,C,C,100,Evergreen School,8
17381,TASHA DODSON,2007-06-10,EAST,D,A,B,110,Evergreen School,8
17382,BRANDI HEAMUS,2007-04-08,EAST,B,C,A,120,Evergreen School,8
17383,KORAL GOSKAR,2006-09-07,EAST,D,B,C,90,Evergreen School,8
17384,CHELSAE MARIA,2006-09-17,EAST,C,C,C,90,Evergreen School,8
17385,GAVIN WHICHER,2007-05-27,EAST,C,B,B,110,Evergreen School,8
17386,VERNOR STEALEY,2007-03-25,EAST,C,A,C,110,Evergreen School,8
17387,PADGET WALLACH,2007-06-01,EAST,C,D,C,80,Evergreen School,8
17388,VALEDA SWETLAND,2007-03-02,EAST,C,C,B,100,Evergreen School,8
17389,RUBEN COOKLEY,2006-10-12,EAST,B,C,C,100,Evergreen School,8
17390,PAIL SILMAN,2007-06-17,EAST,B,B,D,100,Evergreen School,8
17391,ULA O' CUOLAHAN,2007-02-28,EAST,B,C,B,110,Evergreen School,8
17392,ROBERTO SKIRVIN,2007-08-09,EAST,C,B,A,120,Evergreen School,8
17393,BRADY WIFFEN,2007-05-18,EAST,B,A,B,130,Evergreen School,8
17394,KEVON ROBSON,2006-11-14,EAST,A,C,B,120,Evergreen School,8
17395,GRETNA POSCHEL,2007-05-29,EAST,E,C,D,60,Evergreen School,8
17396,CYNTHEA CALVELEY,2006-09-13,EAST,C,C,B,100,Evergreen School,8
17397,KAITLIN METHUEN,2006-11-10,EAST,C,B,B,110,Evergreen School,8
17398,GASPARD SPURDENS,2007-04-17,EAST,A,C,B,120,Evergreen School,8
17399,CHARIOT RENBOLD,2006-09-21,EAST,A,B,D,110,Evergreen School,8
17400,DIDO PITTLE,2007-06-05,EAST,B,B,A,130,Evergreen School,8
17401,ROBINETTA ELDRITT,2006-10-07,EAST,C,A,C,110,Evergreen School,8
17402,MOSE REDDYHOFF,2006-10-31,EAST,B,E,B,90,Evergreen School,8
17403,MAN BRASHIER,2006-11-12,EAST,B,C,B,110,Evergreen School,8
17404,LILYAN DEWES,2007-07-27,EAST,B,D,A,110,Evergreen School,8
17405,SEBASTIANO SESSIONS,2007-02-20,EAST,A,A,C,130,Evergreen School,8
17406,SALLY MARTYNKA,2006-10-22,EAST,B,B,C,110,Evergreen School,8
17407,CHELSY YOUNG,2007-03-19,EAST,A,A,C,130,Evergreen School,8
17408,LIBBY SEGGE,2006-09-03,EAST,C,B,D,90,Evergreen School,8
17409,GERTRUDE MCCARRICK,2007-01-21,EAST,C,A,D,100,Evergreen School,8
17410,SHERRIE ZIEMKE,2007-08-17,EAST,D,C,B,90,Evergreen School,8
17411,CONSUELO RHYME,2007-05-14,EAST,B,D,C,90,Evergreen School,8
17412,NIEL MERREDY,2007-07-24,EAST,C,C,C,90,Evergreen School,8
17413,TYBIE MORGUE,2007-03-16,EAST,D,C,A,100,Evergreen School,8
17414,DURANT IFFE,2006-11-07,EAST,A,C,B,120,Evergreen School,8
17415,AUGY TILT,2006-12-18,EAST,C,B,A,120,Evergreen School,8
17416,IGGY NORTHEN,2007-07-26,EAST,C,E,C,70,Evergreen School,8
17417,HARLEN LINGFOOT,2007-04-01,EAST,A,C,B,120,Evergreen School,8
17418,SAVINA COLEBY,2006-10-14,EAST,A,D,B,110,Evergreen School,8
17419,VERN YESINOV,2007-01-30,EAST,B,C,C,100,Evergreen School,8
17420,ROXANA HEBBORN,2007-07-21,EAST,A,C,D,100,Evergreen School,8
17421,ALENE BRITO,2006-12-08,EAST,B,B,B,120,Evergreen School,8
17422,NEALON GENDRICH,2007-03-16,EAST,D,C,B,90,Evergreen School,8
17423,ELKA VAN BAAREN,2006-09-30,EAST,B,C,B,110,Evergreen School,8
17424,LESLEY MCCURLEY,2006-11-12,EAST,D,C,C,80,Evergreen School,8
17425,JOELLY GEORGER,2007-07-15,EAST,B,C,E,80,Evergreen School,8
17426,CONSUELO BOAKES,2007-03-06,EAST,C,B,B,110,Evergreen School,8
17427,WINNIE FOSKIN,2006-10-13,EAST,A,C,B,120,Evergreen School,8
17428,ANABAL WARDEN,2007-02-09,EAST,C,A,C,110,Evergreen School,8
17429,ULYSSES LOADMAN,2006-10-05,EAST,B,B,A,130,Evergreen School,8
17430,BUTCH HARDWICK,2006-11-24,EAST,B,B,A,130,Evergreen School,8
17431,JAMESY POLENDINE,2007-07-30,EAST,C,E,C,70,Evergreen School,8
17432,MEAD RINGROSE,2006-09-12,EAST,C,A,E,90,Evergreen School,8
17433,SACHA TOWLE,2007-05-01,EAST,C,A,D,100,Evergreen School,8
17434,UNA CATHERSIDES,2007-01-04,EAST,B,B,A,130,Evergreen School,8
17435,KAITLIN FREW,2007-03-19,EAST,B,A,A,140,Evergreen School,8
17436,CASIE RAKESTRAW,2006-11-09,EAST,C,C,B,100,Evergreen School,8
17437,WENDELINE DAFFEY,2007-04-02,EAST,C,E,C,70,Evergreen School,8
17438,FRANK SYMINGTON,2006-10-02,EAST,A,A,A,150,Evergreen School,8
17439,ALLIN CAMMOCK,2007-04-09,EAST,C,B,B,110,Evergreen School,8
17440,DANELLA PEREL,2007-07-16,EAST,B,B,C,110,Evergreen School,8
17441,BUNNIE SELEWAY,2007-03-26,EAST,B,C,D,90,Evergreen School,8
17442,DOROTEA VANELLI,2007-07-20,EAST,B,B,C,110,Evergreen School,8
17443,UDALL MUNNION,2006-11-20,EAST,E,D,C,60,Evergreen School,8
17444,JOELIE ELSTONE,2007-07-04,EAST,C,B,B,110,Evergreen School,8
17445,DIANA DONALSON,2006-09-28,EAST,C,C,C,90,Evergreen School,8
17446,CLEMENTINE ELDER,2007-04-06,EAST,F,C,B,70,Evergreen School,8
17447,RICHMOUND HOLBARROW,2006-12-24,EAST,A,A,B,140,Evergreen School,8
17448,TYBIE LEVERIDGE,2006-11-18,EAST,B,A,B,130,Evergreen School,8
17449,MALINDE ABADAM,2007-07-22,EAST,B,C,C,100,Evergreen School,8
17450,BROD THING,2006-10-26,EAST,C,F,D,50,Evergreen School,8
17451,NERTIE SANCIAS,2007-08-16,EAST,B,C,C,100,Evergreen School,8
17452,BEAU TIMEWELL,2006-11-19,EAST,B,D,C,90,Evergreen School,8
17453,CLOVIS MATTHIAS,2007-08-14,EAST,C,A,C,110,Evergreen School,8
17454,FAULKNER MCGUFFIE,2007-01-07,EAST,B,B,B,120,Evergreen School,8
17455,DEANNA BRIXEY,2007-01-03,EAST,C,C,B,100,Evergreen School,8
17456,DEEANN TANKUS,2006-12-12,EAST,A,B,A,140,Evergreen School,8
17457,ASHTON GORTON,2007-04-17,EAST,B,B,D,100,Evergreen School,8
17458,MARJE HIRCHE,2007-06-16,EAST,C,B,C,100,Evergreen School,8
17459,BOND SPORE,2007-07-07,EAST,B,C,C,100,Evergreen School,8
17460,DEANE MONGENOT,2007-06-28,EAST,B,B,A,130,Evergreen School,8
17461,VINCENTS MUGRIDGE,2007-07-12,EAST,A,B,B,130,Evergreen School,8
17462,GABEY FIELDHOUSE,2007-01-30,EAST,A,B,C,120,Evergreen School,8
17463,ABRAN SEMARKE,2006-12-27,EAST,E,C,B,80,Evergreen School,8
17464,MALACHI MENEO,2007-03-20,EAST,A,C,C,110,Evergreen School,8
17465,IVOR RIDOLFI,2007-04-15,EAST,B,C,C,100,Evergreen School,8
17466,CIEL ELBY,2006-10-29,EAST,A,A,C,130,Evergreen School,8
17467,CYNTHIE VICIOSO,2007-01-02,EAST,B,D,C,90,Evergreen School,8
17468,LEODORA BURBERYE,2006-11-25,EAST,C,A,D,100,Evergreen School,8
17469,ISABELLE BYAS,2007-07-05,EAST,C,C,A,110,Evergreen School,8
17470,WILFRED MARTENSEN,2007-05-29,EAST,A,E,B,100,Evergreen School,8
17471,LORRIE LUMSDALL,2007-06-04,EAST,F,B,C,70,Evergreen School,8
17472,GEORGEANNE ROTHERA,2007-01-16,EAST,A,B,A,140,Evergreen School,8
17473,TRACIE PITTEL,2006-10-13,EAST,A,B,C,120,Evergreen School,8
17474,STEPHAN WOOLVERIDGE,2007-01-18,EAST,C,C,A,110,Evergreen School,8
17475,ZOLA CRICHMER,2007-03-07,EAST,A,C,C,110,Evergreen School,8
17476,WELBY GEIST,2006-09-21,EAST,C,C,B,100,Evergreen School,8
17477,CORNELA STEPHENSON,2006-12-25,EAST,D,C,C,80,Evergreen School,8
17478,BONNY ABBATI,2007-08-01,EAST,B,A,C,120,Evergreen School,8
17479,LATIA RUSLEN,2007-06-23,EAST,C,C,C,90,Evergreen School,8
17480,LOTHARIO PATEMAN,2006-10-16,EAST,F,F,A,50,Evergreen School,8
17481,MADISON MEWE,2007-08-22,EAST,E,A,C,90,Evergreen School,8
17482,CONNIE WIKEY,2007-07-14,EAST,C,B,D,90,Evergreen School,8
17483,ESTELLE PILL,2006-10-01,EAST,B,B,D,100,Evergreen School,8
17484,TILDA HEASLY,2007-03-03,EAST,B,A,B,130,Evergreen School,8
17485,JOSHUA YURKIEWICZ,2006-09-25,EAST,C,C,D,80,Evergreen School,8
17486,AURTHUR QUERIPEL,2006-12-09,EAST,B,B,E,90,Evergreen School,8
17487,VELMA STOCKINGS,2007-06-13,EAST,C,A,B,120,Evergreen School,8
17488,THOMA HUSHER,2007-08-16,EAST,B,C,C,100,Evergreen School,8
17489,EILIS ALLSTON,2007-05-10,EAST,A,C,D,100,Evergreen School,8
17490,GERDA STOLTZ,2007-04-12,EAST,B,A,C,120,Evergreen School,8
17491,AUBREE PEDRI,2006-12-24,EAST,C,C,D,80,Evergreen School,8
17492,ABIGAIL BATCHLEY,2007-07-31,EAST,A,C,B,120,Evergreen School,8
17493,MARISA PETRIS,2007-07-03,EAST,C,B,A,120,Evergreen School,8
17494,CARYL OGDAHL,2007-05-04,EAST,B,A,C,120,Evergreen School,8
17495,CLETUS MULQUEEN,2007-03-08,EAST,A,C,D,100,Evergreen School,8
17496,RAFI LAMBRECHTS,2007-05-15,EAST,B,C,C,100,Evergreen School,8
17497,CAREY M'CHIRRIE,2006-10-10,EAST,C,B,B,110,Evergreen School,8
17498,KARY NUTTALL,2007-02-15,EAST,E,B,B,90,Evergreen School,8
17499,CARIOTTA MCINERNEY,2006-12-31,EAST,B,A,A,140,Evergreen School,8
17500,CESARE JANAK,2007-04-24,EAST,C,C,C,90,Evergreen School,8
17501,JASUN CARNECK,2007-01-15,EAST,C,C,C,90,Evergreen School,8
17502,TERESITA SARJENT,2006-12-12,EAST,B,B,B,120,Evergreen School,8
17503,ALYSE HARRIOT,2007-05-20,EAST,B,E,B,90,Evergreen School,8
17504,LEONORE COBELLO,2007-03-04,EAST,A,C,B,120,Evergreen School,8
17505,MORGAN HAWKET,2007-06-12,EAST,E,B,B,90,Evergreen School,8
17506,WIT HARGESS,2007-05-02,EAST,C,A,A,130,Evergreen School,8
17507,BENJY FARRANT,2006-10-24,EAST,B,B,B,120,Evergreen School,8
17508,EDOUARD LEADBEATER,2006-12-10,EAST,C,B,C,100,Evergreen School,8
17509,ADRIAN COX,2006-11-16,EAST,B,C,A,120,Evergreen School,8
17510,KANDY BRUGGEMAN,2007-07-23,EAST,E,C,C,70,Evergreen School,8
17511,WILLIAM PETKEN,2007-04-03,EAST,B,C,C,100,Evergreen School,8
17512,BRUNHILDA WOODCROFT,2007-01-07,EAST,C,C,A,110,Evergreen School,8
17513,SIBYLLE STIDEVER,2006-12-29,EAST,B,B,C,110,Evergreen School,8
17514,GEORGINE STREETEN,2006-09-05,EAST,C,C,B,100,Evergreen School,8
17515,ARTURO LOVING,2007-03-08,EAST,D,D,A,90,Evergreen School,8
17516,MAG LEONARD,2007-03-17,EAST,C,D,C,80,Evergreen School,8
17517,PHEDRA DAFFERN,2007-03-10,EAST,B,A,C,120,Evergreen School,8
17518,ADELHEID MCSAUL,2006-12-22,EAST,B,A,A,140,Evergreen School,8
17519,JAYNE LABA,2007-04-09,EAST,A,A,E,110,Evergreen School,8
17520,LORILYN TOUSEY,2006-09-25,EAST,D,B,C,90,Evergreen School,8
17521,GIOVANNI KRYSTOF,2007-03-29,EAST,D,E,B,70,Evergreen School,8
17522,HILDE BOLD,2007-03-10,EAST,A,C,C,110,Evergreen School,8
17523,WINN YARR,2007-03-23,EAST,A,C,D,100,Evergreen School,8
17524,ALFRED ITZKOVWITCH,2007-08-22,EAST,E,A,A,110,Evergreen School,8
17525,MELVA FAIERS,2007-07-04,EAST,B,B,A,130,Evergreen School,8
17526,HARRIOTT RUBI,2007-04-19,EAST,C,D,E,60,Evergreen School,8
17527,RAHEL BREADON,2007-05-18,EAST,E,C,B,80,Evergreen School,8
17528,MARNEY TREGONA,2007-03-02,EAST,B,D,C,90,Evergreen School,8
17529,PAULY BYAS,2007-01-01,EAST,B,C,A,120,Evergreen School,8
17530,REYNA KITCHINGHAN,2006-10-29,EAST,B,A,D,110,Evergreen School,8
17531,NOELLYN REBILLARD,2007-04-05,EAST,C,B,A,120,Evergreen School,8
17532,DERMOT HACHARD,2006-09-02,EAST,B,D,C,90,Evergreen School,8
17533,PIETRO SAMBATH,2007-02-06,EAST,C,B,A,120,Evergreen School,8
17534,FIELDS JORDISON,2006-09-16,EAST,C,C,B,100,Evergreen School,8
17535,MYCAH BRUMBYE,2007-01-15,EAST,C,B,B,110,Evergreen School,8
17536,BORDY BLANCE,2007-06-18,EAST,A,B,C,120,Evergreen School,8
17537,MARITA DEPPEN,2007-01-07,EAST,B,C,B,110,Evergreen School,8
17538,JENA PRENDEGUEST,2007-07-20,EAST,B,C,D,90,Evergreen School,8
17539,LEA BIASI,2007-07-22,EAST,C,C,D,80,Evergreen School,8
17540,NORA SEEFUS,2007-07-18,EAST,C,A,C,110,Evergreen School,8
17541,SHANNON PATILLO,2007-04-10,EAST,B,A,C,120,Evergreen School,8
17542,EUDORA SMALLS,2007-06-17,EAST,A,A,C,130,Evergreen School,8
17543,OLIVIER REESE,2007-07-13,EAST,C,A,C,110,Evergreen School,8
17544,COINTON PIGDON,2007-07-31,EAST,B,C,B,110,Evergreen School,8
17545,JARRET COLLAR,2006-12-31,EAST,B,A,B,130,Evergreen School,8
17546,STILLMAN HEARNAMAN,2007-07-06,EAST,B,A,B,130,Evergreen School,8
17547,THADEUS FLANN,2007-04-23,EAST,C,D,C,80,Evergreen School,8
17548,CRAIG SARGINT,2007-08-05,EAST,C,C,B,100,Evergreen School,8
17549,COSME MALIPHANT,2007-03-17,EAST,C,B,B,110,Evergreen School,8
17550,LAVERNE TOLEFREE,2006-09-09,EAST,C,B,D,90,Evergreen School,8
17551,DAEL KESTIAN,2007-03-23,EAST,C,B,A,120,Evergreen School,8
17552,ELVINA STARSMORE,2006-10-14,EAST,C,F,C,60,Evergreen School,8
17553,TORRIE VAN T'HOOG,2006-11-06,EAST,B,A,C,120,Evergreen School,8
17554,SIBYLLA DASSINDALE,2007-03-08,EAST,C,D,D,70,Evergreen School,8
17555,BLONDY OVID,2007-06-29,EAST,E,E,B,60,Evergreen School,8
17556,YANCEY TREMAYLE,2006-12-01,EAST,B,B,C,110,Evergreen School,8
17557,DIANNA COVOTTO,2007-08-04,EAST,D,B,C,90,Evergreen School,8
17558,NOE CATTLEMULL,2007-02-19,EAST,B,C,A,120,Evergreen School,8
17559,AVIE BABBE,2006-12-19,EAST,A,A,A,150,Evergreen School,8
17560,MARJ SERRELL,2007-08-05,EAST,C,E,D,60,Evergreen School,8
17561,MIRELLA MARGETT,2007-01-10,EAST,C,B,A,120,Evergreen School,8
17562,NIKI BRECHER,2007-03-21,EAST,B,A,B,130,Evergreen School,8
17563,SHAINE HELLWING,2007-08-24,EAST,B,C,C,100,Evergreen School,8
17564,FREDERIGO MORENO,2006-12-24,EAST,B,A,B,130,Evergreen School,8
17565,EMLYN CLAESKENS,2006-09-12,EAST,B,B,D,100,Evergreen School,8
17566,JANEK LIGHTWING,2006-12-16,EAST,C,B,B,110,Evergreen School,8
17567,LORIANNA KERRANE,2007-06-29,EAST,C,C,A,110,Evergreen School,8
17568,KURTIS MORRILL,2007-08-18,EAST,B,B,D,100,Evergreen School,8
17569,MEL GERHOLZ,2006-12-16,EAST,C,B,D,90,Evergreen School,8
17570,ANDREA COUPE,2006-12-01,EAST,C,C,A,110,Evergreen School,8
17571,ETHELDA DILLOWAY,2007-02-08,EAST,B,B,C,110,Evergreen School,8
17572,KALINA COULTHURST,2006-11-20,EAST,B,D,B,100,Evergreen School,8
17573,EDITH FOSKEN,2006-11-19,EAST,A,A,B,140,Evergreen School,8
17574,WORTHINGTON COTESFORD,2007-01-05,EAST,B,C,C,100,Evergreen School,8
17575,JOYE MICKLEBURGH,2006-12-11,EAST,A,C,C,110,Evergreen School,8
17576,SANDE BRIMICOMBE,2007-06-06,EAST,B,C,E,80,Evergreen School,8
17577,JORDANA AGUILAR,2007-01-08,EAST,C,D,B,90,Evergreen School,8
17578,NOLIE EDENSOR,2007-05-04,EAST,C,C,C,90,Evergreen School,8
17579,CONSALVE DRABBLE,2007-08-12,EAST,A,A,A,150,Evergreen School,8
17580,SYDNEY PRATON,2007-03-08,EAST,B,D,E,70,Evergreen School,8
17581,HODGE RUNCHMAN,2007-05-14,EAST,C,C,B,100,Evergreen School,8
17582,CADDRIC PITKEATHLEY,2006-11-19,EAST,C,C,D,80,Evergreen School,8
17583,SHELBY RABBATTS,2007-01-30,EAST,F,A,C,80,Evergreen School,8
17584,KASSI KIMMERLING,2007-02-15,EAST,A,B,C,120,Evergreen School,8
17585,LEUPOLD HEAPS,2006-10-05,EAST,B,A,C,120,Evergreen School,8
17586,RUPERTA GOODANEW,2006-11-15,EAST,D,A,B,110,Evergreen School,8
17587,HORACE DORY,2007-08-10,EAST,A,C,D,100,Evergreen School,8
17588,JERROME MICHIELI,2006-11-11,EAST,F,A,C,80,Evergreen School,8
17589,STEVANA SHIERS,2007-03-26,EAST,E,A,A,110,Evergreen School,8
17590,JOSEPHA TOMIK,2007-04-21,EAST,C,B,C,100,Evergreen School,8
17591,BENOIT DIEGO,2006-12-20,EAST,D,C,A,100,Evergreen School,8
17592,HURLEY BORISTON,2007-07-21,EAST,D,F,D,40,Evergreen School,8
17593,MARNE CONSTANTINOU,2007-01-10,EAST,B,C,B,110,Evergreen School,8
17594,EMILIA QUERIPEL,2006-12-03,EAST,A,B,B,130,Evergreen School,8
17595,DEVA DEVONSHIRE,2007-06-05,EAST,A,B,A,140,Evergreen School,8
17596,GLEN DIENES,2007-06-08,EAST,A,C,C,110,Evergreen School,8
17597,MERLA BORASTON,2007-02-02,EAST,B,C,C,100,Evergreen School,8
17598,LORNE EPGRAVE,2006-12-29,EAST,C,C,A,110,Evergreen School,8
17599,BELINDA DOBIE,2007-02-15,EAST,C,C,B,100,Evergreen School,8
17600,DUNN ROSOMAN,2007-06-30,EAST,C,B,A,120,Southbridge Secondary,9
17601,LYNN PITKEATHLY,2007-04-13,EAST,A,A,A,150,Southbridge Secondary,9
17602,YARDLEY BOUTELL,2007-05-20,EAST,A,C,B,120,Southbridge Secondary,9
17603,TERRIJO FELDBAUM,2007-07-22,EAST,D,C,C,80,Southbridge Secondary,9
17604,JESUS FLEGG,2006-12-19,EAST,B,B,D,100,Southbridge Secondary,9
17605,SHEA ELLAND,2007-05-20,EAST,E,A,B,100,Southbridge Secondary,9
17606,ISABEAU RIDGEWELL,2007-02-04,EAST,C,C,B,100,Southbridge Secondary,9
17607,DOROTHEA CHEEK,2007-05-06,EAST,C,A,C,110,Southbridge Secondary,9
